frame_idx,host_timestamp_s,hw_timestamp_s,unified_time_s,frame_number
78,26321.885194,1777992358.908947,1777992358.908947,23711
79,26321.896306,1777992358.920069,1777992358.920069,23712
80,26321.907662,1777992358.931192,1777992358.931192,23713
81,26321.918574,1777992358.942314,1777992358.942314,23714
82,26321.929715,1777992358.953435,1777992358.953435,23715
83,26321.940964,1777992358.964557,1777992358.964557,23716
84,26321.951936,1777992358.975680,1777992358.975680,23717
85,26321.963077,1777992358.986801,1777992358.986801,23718
86,26321.974237,1777992358.997923,1777992358.997923,23719
87,26321.996473,1777992359.020167,1777992359.020167,23721
88,26322.007629,1777992359.031289,1777992359.031289,23722
89,26322.018729,1777992359.042411,1777992359.042411,23723
90,26322.029834,1777992359.053533,1777992359.053533,23724
91,26322.041097,1777992359.064654,1777992359.064654,23725
92,26322.052127,1777992359.075777,1777992359.075777,23726
93,26322.063264,1777992359.086898,1777992359.086898,23727
94,26322.074468,1777992359.098020,1777992359.098020,23728
95,26322.085446,1777992359.109142,1777992359.109142,23729
96,26322.096597,1777992359.120264,1777992359.120264,23730
97,26322.107857,1777992359.131385,1777992359.131385,23731
98,26322.118928,1777992359.142508,1777992359.142508,23732
99,26322.130009,1777992359.153629,1777992359.153629,23733
100,26322.141271,1777992359.164750,1777992359.164750,23734
101,26322.152266,1777992359.175873,1777992359.175873,23735
102,26322.163387,1777992359.186994,1777992359.186994,23736
103,26322.174568,1777992359.198115,1777992359.198115,23737
104,26322.185600,1777992359.209238,1777992359.209238,23738
105,26322.196736,1777992359.220359,1777992359.220359,23739
106,26322.207940,1777992359.231480,1777992359.231480,23740
107,26322.219024,1777992359.242603,1777992359.242603,23741
108,26322.230105,1777992359.253724,1777992359.253724,23742
109,26322.241347,1777992359.264845,1777992359.264845,23743
110,26322.252413,1777992359.275967,1777992359.275967,23744
111,26322.263553,1777992359.287089,1777992359.287089,23745
112,26322.274781,1777992359.298210,1777992359.298210,23746
113,26322.285795,1777992359.309332,1777992359.309332,23747
114,26322.296989,1777992359.320453,1777992359.320453,23748
115,26322.308043,1777992359.331574,1777992359.331574,23749
116,26322.319159,1777992359.342696,1777992359.342696,23750
117,26322.330304,1777992359.353818,1777992359.353818,23751
118,26322.341586,1777992359.364939,1777992359.364939,23752
119,26322.352527,1777992359.376061,1777992359.376061,23753
120,26322.363667,1777992359.387182,1777992359.387182,23754
121,26322.374964,1777992359.398303,1777992359.398303,23755
122,26322.385922,1777992359.409424,1777992359.409424,23756
123,26322.397041,1777992359.420546,1777992359.420546,23757
124,26322.408390,1777992359.431667,1777992359.431667,23758
125,26322.419289,1777992359.442788,1777992359.442788,23759
126,26322.430439,1777992359.453910,1777992359.453910,23760
127,26322.441682,1777992359.465031,1777992359.465031,23761
128,26322.452691,1777992359.476152,1777992359.476152,23762
129,26322.463840,1777992359.487274,1777992359.487274,23763
130,26322.475014,1777992359.498395,1777992359.498395,23764
131,26322.486088,1777992359.509516,1777992359.509516,23765
132,26322.497271,1777992359.520638,1777992359.520638,23766
133,26322.508339,1777992359.531759,1777992359.531759,23767
134,26322.519500,1777992359.542880,1777992359.542880,23768
135,26322.530686,1777992359.554002,1777992359.554002,23769
136,26322.541787,1777992359.565123,1777992359.565123,23770
137,26322.552836,1777992359.576243,1777992359.576243,23771
138,26322.563962,1777992359.587365,1777992359.587365,23772
139,26322.575279,1777992359.598486,1777992359.598486,23773
140,26322.586236,1777992359.609607,1777992359.609607,23774
141,26322.597431,1777992359.620731,1777992359.620731,23775
142,26322.608541,1777992359.631853,1777992359.631853,23776
143,26322.619566,1777992359.642975,1777992359.642975,23777
144,26322.630738,1777992359.654098,1777992359.654098,23778
145,26322.641882,1777992359.665220,1777992359.665220,23779
146,26322.652964,1777992359.676342,1777992359.676342,23780
147,26322.664207,1777992359.687466,1777992359.687466,23781
148,26322.675283,1777992359.698588,1777992359.698588,23782
149,26322.686358,1777992359.709710,1777992359.709710,23783
150,26322.697561,1777992359.720833,1777992359.720833,23784
151,26322.708621,1777992359.731955,1777992359.731955,23785
152,26322.719723,1777992359.743077,1777992359.743077,23786
153,26322.730950,1777992359.754200,1777992359.754200,23787
154,26322.741981,1777992359.765321,1777992359.765321,23788
155,26322.753105,1777992359.776443,1777992359.776443,23789
156,26322.764374,1777992359.787566,1777992359.787566,23790
157,26322.775360,1777992359.798688,1777992359.798688,23791
158,26322.786517,1777992359.809810,1777992359.809810,23792
159,26322.797743,1777992359.820933,1777992359.820933,23793
160,26322.808765,1777992359.832055,1777992359.832055,23794
161,26322.819888,1777992359.843177,1777992359.843177,23795
162,26322.831065,1777992359.854299,1777992359.854299,23796
163,26322.842166,1777992359.865421,1777992359.865421,23797
164,26322.853291,1777992359.876543,1777992359.876543,23798
165,26322.864590,1777992359.887665,1777992359.887665,23799
166,26322.875503,1777992359.898788,1777992359.898788,23800
167,26322.886637,1777992359.909910,1777992359.909910,23801
168,26322.897924,1777992359.921031,1777992359.921031,23802
169,26322.908896,1777992359.932154,1777992359.932154,23803
170,26322.920047,1777992359.943276,1777992359.943276,23804
171,26322.931190,1777992359.954397,1777992359.954397,23805
172,26322.942287,1777992359.965520,1777992359.965520,23806
173,26322.953408,1777992359.976642,1777992359.976642,23807
174,26322.964661,1777992359.987763,1777992359.987763,23808
175,26322.975667,1777992359.998886,1777992359.998886,23809
176,26322.986793,1777992360.010008,1777992360.010008,23810
177,26322.998115,1777992360.021129,1777992360.021129,23811
178,26323.009090,1777992360.032252,1777992360.032252,23812
179,26323.020210,1777992360.043374,1777992360.043374,23813
180,26323.031356,1777992360.054495,1777992360.054495,23814
181,26323.042435,1777992360.065618,1777992360.065618,23815
182,26323.053595,1777992360.076739,1777992360.076739,23816
183,26323.064787,1777992360.087861,1777992360.087861,23817
184,26323.075821,1777992360.098983,1777992360.098983,23818
185,26323.086953,1777992360.110105,1777992360.110105,23819
186,26323.098223,1777992360.121226,1777992360.121226,23820
187,26323.109214,1777992360.132349,1777992360.132349,23821
188,26323.120342,1777992360.143470,1777992360.143470,23822
189,26323.131647,1777992360.154592,1777992360.154592,23823
190,26323.142609,1777992360.165714,1777992360.165714,23824
191,26323.153736,1777992360.176836,1777992360.176836,23825
192,26323.165016,1777992360.187957,1777992360.187957,23826
193,26323.175977,1777992360.199079,1777992360.199079,23827
194,26323.187142,1777992360.210201,1777992360.210201,23828
195,26323.198353,1777992360.221322,1777992360.221322,23829
196,26323.209376,1777992360.232444,1777992360.232444,23830
197,26323.220521,1777992360.243566,1777992360.243566,23831
198,26323.231768,1777992360.254687,1777992360.254687,23832
199,26323.242720,1777992360.265809,1777992360.265809,23833
200,26323.253858,1777992360.276930,1777992360.276930,23834
201,26323.265019,1777992360.288052,1777992360.288052,23835
202,26323.276138,1777992360.299173,1777992360.299173,23836
203,26323.287341,1777992360.310295,1777992360.310295,23837
204,26323.298464,1777992360.321417,1777992360.321417,23838
205,26323.309522,1777992360.332538,1777992360.332538,23839
206,26323.320667,1777992360.343660,1777992360.343660,23840
207,26323.331939,1777992360.354781,1777992360.354781,23841
208,26323.342893,1777992360.365902,1777992360.365902,23842
209,26323.354068,1777992360.377024,1777992360.377024,23843
210,26323.365172,1777992360.388145,1777992360.388145,23844
211,26323.376266,1777992360.399267,1777992360.399267,23845
212,26323.387485,1777992360.410389,1777992360.410389,23846
213,26323.398653,1777992360.421510,1777992360.421510,23847
214,26323.409657,1777992360.432631,1777992360.432631,23848
215,26323.420960,1777992360.443753,1777992360.443753,23849
216,26323.431929,1777992360.454874,1777992360.454874,23850
217,26323.443064,1777992360.465995,1777992360.465995,23851
218,26323.454216,1777992360.477117,1777992360.477117,23852
219,26323.465307,1777992360.488238,1777992360.488238,23853
220,26323.476436,1777992360.499359,1777992360.499359,23854
221,26323.487627,1777992360.510481,1777992360.510481,23855
222,26323.498678,1777992360.521602,1777992360.521602,23856
223,26323.509798,1777992360.532723,1777992360.532723,23857
224,26323.521041,1777992360.543845,1777992360.543845,23858
225,26323.532100,1777992360.554966,1777992360.554966,23859
226,26323.543194,1777992360.566087,1777992360.566087,23860
227,26323.554680,1777992360.577209,1777992360.577209,23861
228,26323.565439,1777992360.588329,1777992360.588329,23862
229,26323.576594,1777992360.599450,1777992360.599450,23863
230,26323.587824,1777992360.610572,1777992360.610572,23864
231,26323.598828,1777992360.621693,1777992360.621693,23865
232,26323.609943,1777992360.632811,1777992360.632811,23866
233,26323.621262,1777992360.643960,1777992360.643960,23867
234,26323.632207,1777992360.655107,1777992360.655107,23868
235,26323.643318,1777992360.666256,1777992360.666256,23869
236,26323.654613,1777992360.677405,1777992360.677405,23870
237,26323.665584,1777992360.688553,1777992360.688553,23871
238,26323.676711,1777992360.699701,1777992360.699701,23872
239,26323.698934,1777992360.721998,1777992360.721998,23874
240,26323.710109,1777992360.733147,1777992360.733147,23875
241,26323.721352,1777992360.744295,1777992360.744295,23876
242,26323.732351,1777992360.755444,1777992360.755444,23877
243,26323.743480,1777992360.766593,1777992360.766593,23878
244,26323.754658,1777992360.777741,1777992360.777741,23879
245,26323.765738,1777992360.788891,1777992360.788891,23880
246,26323.776844,1777992360.800039,1777992360.800039,23881
247,26323.788148,1777992360.811188,1777992360.811188,23882
248,26323.799227,1777992360.822338,1777992360.822338,23883
249,26323.810241,1777992360.833486,1777992360.833486,23884
250,26323.821444,1777992360.844635,1777992360.844635,23885
251,26323.832466,1777992360.855785,1777992360.855785,23886
252,26323.843609,1777992360.866934,1777992360.866934,23887
253,26323.854957,1777992360.878082,1777992360.878082,23888
254,26323.865874,1777992360.889232,1777992360.889232,23889
255,26323.877016,1777992360.900381,1777992360.900381,23890
256,26323.888264,1777992360.911530,1777992360.911530,23891
257,26323.899259,1777992360.922680,1777992360.922680,23892
258,26323.910408,1777992360.933829,1777992360.933829,23893
259,26323.921663,1777992360.944978,1777992360.944978,23894
260,26323.932613,1777992360.956128,1777992360.956128,23895
261,26323.943750,1777992360.967277,1777992360.967277,23896
262,26323.954928,1777992360.978426,1777992360.978426,23897
263,26323.965985,1777992360.989577,1777992360.989577,23898
264,26323.977153,1777992361.000726,1777992361.000726,23899
265,26323.988432,1777992361.011875,1777992361.011875,23900
266,26323.999381,1777992361.023026,1777992361.023026,23901
267,26324.010503,1777992361.034175,1777992361.034175,23902
268,26324.021759,1777992361.045325,1777992361.045325,23903
269,26324.032808,1777992361.056475,1777992361.056475,23904
270,26324.044017,1777992361.067625,1777992361.067625,23905
271,26324.055036,1777992361.078774,1777992361.078774,23906
272,26324.066185,1777992361.089925,1777992361.089925,23907
273,26324.077321,1777992361.101074,1777992361.101074,23908
274,26324.088467,1777992361.112224,1777992361.112224,23909
275,26324.099517,1777992361.123375,1777992361.123375,23910
276,26324.110682,1777992361.134525,1777992361.134525,23911
277,26324.121790,1777992361.145674,1777992361.145674,23912
278,26324.144163,1777992361.167975,1777992361.167975,23914
279,26324.155340,1777992361.179125,1777992361.179125,23915
280,26324.166306,1777992361.190275,1777992361.190275,23916
281,26324.177507,1777992361.201426,1777992361.201426,23917
282,26324.188562,1777992361.212576,1777992361.212576,23918
283,26324.199689,1777992361.223726,1777992361.223726,23919
284,26324.210973,1777992361.234877,1777992361.234877,23920
285,26324.221950,1777992361.246027,1777992361.246027,23921
286,26324.233095,1777992361.257178,1777992361.257178,23922
287,26324.244287,1777992361.268329,1777992361.268329,23923
288,26324.255512,1777992361.279480,1777992361.279480,23924
289,26324.266463,1777992361.290630,1777992361.290630,23925
290,26324.277668,1777992361.301781,1777992361.301781,23926
291,26324.288713,1777992361.312932,1777992361.312932,23927
292,26324.299861,1777992361.324082,1777992361.324082,23928
293,26324.310998,1777992361.335234,1777992361.335234,23929
294,26324.322079,1777992361.346384,1777992361.346384,23930
295,26324.333222,1777992361.357535,1777992361.357535,23931
296,26324.344541,1777992361.368686,1777992361.368686,23932
297,26324.355463,1777992361.379837,1777992361.379837,23933
298,26324.366609,1777992361.390988,1777992361.390988,23934
299,26324.377888,1777992361.402139,1777992361.402139,23935
300,26324.388850,1777992361.413290,1777992361.413290,23936
301,26324.399988,1777992361.424441,1777992361.424441,23937
302,26324.411380,1777992361.435593,1777992361.435593,23938
303,26324.422225,1777992361.446744,1777992361.446744,23939
304,26324.433373,1777992361.457895,1777992361.457895,23940
305,26324.444622,1777992361.469047,1777992361.469047,23941
306,26324.455606,1777992361.480198,1777992361.480198,23942
307,26324.466765,1777992361.491349,1777992361.491349,23943
308,26324.478138,1777992361.502501,1777992361.502501,23944
309,26324.488996,1777992361.513652,1777992361.513652,23945
310,26324.500137,1777992361.524803,1777992361.524803,23946
311,26324.511463,1777992361.535956,1777992361.535956,23947
312,26324.522396,1777992361.547107,1777992361.547107,23948
313,26324.533522,1777992361.558258,1777992361.558258,23949
314,26324.544811,1777992361.569411,1777992361.569411,23950
315,26324.555776,1777992361.580562,1777992361.580562,23951
316,26324.566902,1777992361.591714,1777992361.591714,23952
317,26324.578209,1777992361.602866,1777992361.602866,23953
318,26324.589180,1777992361.614017,1777992361.614017,23954
319,26324.600312,1777992361.625169,1777992361.625169,23955
320,26324.611538,1777992361.636321,1777992361.636321,23956
321,26324.622543,1777992361.647455,1777992361.647455,23957
322,26324.633644,1777992361.658589,1777992361.658589,23958
323,26324.644866,1777992361.669723,1777992361.669723,23959
324,26324.655910,1777992361.680858,1777992361.680858,23960
325,26324.667048,1777992361.691992,1777992361.691992,23961
326,26324.678373,1777992361.703125,1777992361.703125,23962
327,26324.689329,1777992361.714260,1777992361.714260,23963
328,26324.700441,1777992361.725394,1777992361.725394,23964
329,26324.711735,1777992361.736528,1777992361.736528,23965
330,26324.722698,1777992361.747663,1777992361.747663,23966
331,26324.733846,1777992361.758797,1777992361.758797,23967
332,26324.745136,1777992361.769931,1777992361.769931,23968
333,26324.756091,1777992361.781066,1777992361.781066,23969
334,26324.767233,1777992361.792200,1777992361.792200,23970
335,26324.778533,1777992361.803335,1777992361.803335,23971
336,26324.789444,1777992361.814470,1777992361.814470,23972
337,26324.800588,1777992361.825604,1777992361.825604,23973
338,26324.811768,1777992361.836739,1777992361.836739,23974
339,26324.822799,1777992361.847874,1777992361.847874,23975
340,26324.833941,1777992361.859008,1777992361.859008,23976
341,26324.845261,1777992361.870143,1777992361.870143,23977
342,26324.856219,1777992361.881278,1777992361.881278,23978
343,26324.867310,1777992361.892413,1777992361.892413,23979
344,26324.878503,1777992361.903547,1777992361.903547,23980
345,26324.889552,1777992361.914683,1777992361.914683,23981
346,26324.900768,1777992361.925818,1777992361.925818,23982
347,26324.911953,1777992361.936952,1777992361.936952,23983
348,26324.922958,1777992361.948088,1777992361.948088,23984
349,26324.934224,1777992361.959223,1777992361.959223,23985
350,26324.945212,1777992361.970358,1777992361.970358,23986
351,26324.956324,1777992361.981493,1777992361.981493,23987
352,26324.967619,1777992361.992628,1777992361.992628,23988
353,26324.978625,1777992362.003763,1777992362.003763,23989
354,26324.989708,1777992362.014899,1777992362.014899,23990
355,26325.000994,1777992362.026034,1777992362.026034,23991
356,26325.012018,1777992362.037169,1777992362.037169,23992
357,26325.023134,1777992362.048306,1777992362.048306,23993
358,26325.034271,1777992362.059440,1777992362.059440,23994
359,26325.045400,1777992362.070576,1777992362.070576,23995
360,26325.056488,1777992362.081711,1777992362.081711,23996
361,26325.067779,1777992362.092847,1777992362.092847,23997
362,26325.078790,1777992362.103982,1777992362.103982,23998
363,26325.089886,1777992362.115118,1777992362.115118,23999
364,26325.101137,1777992362.126254,1777992362.126254,24000
365,26325.112164,1777992362.137390,1777992362.137390,24001
366,26325.123264,1777992362.148525,1777992362.148525,24002
367,26325.134499,1777992362.159661,1777992362.159661,24003
368,26325.145518,1777992362.170797,1777992362.170797,24004
369,26325.156635,1777992362.181933,1777992362.181933,24005
370,26325.167922,1777992362.193069,1777992362.193069,24006
371,26325.178937,1777992362.204205,1777992362.204205,24007
372,26325.190020,1777992362.215341,1777992362.215341,24008
373,26325.201279,1777992362.226477,1777992362.226477,24009
374,26325.212278,1777992362.237613,1777992362.237613,24010
375,26325.223411,1777992362.248749,1777992362.248749,24011
376,26325.234671,1777992362.259886,1777992362.259886,24012
377,26325.245671,1777992362.271022,1777992362.271022,24013
378,26325.256790,1777992362.282157,1777992362.282157,24014
379,26325.268042,1777992362.293294,1777992362.293294,24015
380,26325.279049,1777992362.304430,1777992362.304430,24016
381,26325.290177,1777992362.315567,1777992362.315567,24017
382,26325.301429,1777992362.326704,1777992362.326704,24018
383,26325.312432,1777992362.337840,1777992362.337840,24019
384,26325.323570,1777992362.348976,1777992362.348976,24020
385,26325.334709,1777992362.360113,1777992362.360113,24021
386,26325.345834,1777992362.371249,1777992362.371249,24022
387,26325.356950,1777992362.382386,1777992362.382386,24023
388,26325.368206,1777992362.393523,1777992362.393523,24024
389,26325.379210,1777992362.404660,1777992362.404660,24025
390,26325.390338,1777992362.415796,1777992362.415796,24026
391,26325.401654,1777992362.426933,1777992362.426933,24027
392,26325.412591,1777992362.438070,1777992362.438070,24028
393,26325.423720,1777992362.449206,1777992362.449206,24029
394,26325.435019,1777992362.460344,1777992362.460344,24030
395,26325.445950,1777992362.471480,1777992362.471480,24031
396,26325.457124,1777992362.482617,1777992362.482617,24032
397,26325.468418,1777992362.493755,1777992362.493755,24033
398,26325.479360,1777992362.504892,1777992362.504892,24034
399,26325.490455,1777992362.516029,1777992362.516029,24035
400,26325.501769,1777992362.527165,1777992362.527165,24036
401,26325.512722,1777992362.538303,1777992362.538303,24037
402,26325.523852,1777992362.549440,1777992362.549440,24038
403,26325.535171,1777992362.560577,1777992362.560577,24039
404,26325.546102,1777992362.571715,1777992362.571715,24040
405,26325.557256,1777992362.582852,1777992362.582852,24041
406,26325.568383,1777992362.593989,1777992362.593989,24042
407,26325.579508,1777992362.605127,1777992362.605127,24043
408,26325.590590,1777992362.616264,1777992362.616264,24044
409,26325.601764,1777992362.627401,1777992362.627401,24045
410,26325.613016,1777992362.638539,1777992362.638539,24046
411,26325.624028,1777992362.649661,1777992362.649661,24047
412,26325.635350,1777992362.660783,1777992362.660783,24048
413,26325.646260,1777992362.671906,1777992362.671906,24049
414,26325.657412,1777992362.683028,1777992362.683028,24050
415,26325.668495,1777992362.694150,1777992362.694150,24051
416,26325.679597,1777992362.705273,1777992362.705273,24052
417,26325.690874,1777992362.716396,1777992362.716396,24053
418,26325.701947,1777992362.727518,1777992362.727518,24054
419,26325.712991,1777992362.738641,1777992362.738641,24055
420,26325.724272,1777992362.749763,1777992362.749763,24056
421,26325.735223,1777992362.760885,1777992362.760885,24057
422,26325.746370,1777992362.772007,1777992362.772007,24058
423,26325.757609,1777992362.783130,1777992362.783130,24059
424,26325.768607,1777992362.794252,1777992362.794252,24060
425,26325.779743,1777992362.805375,1777992362.805375,24061
426,26325.790997,1777992362.816497,1777992362.816497,24062
427,26325.801986,1777992362.827618,1777992362.827618,24063
428,26325.813136,1777992362.838742,1777992362.838742,24064
429,26325.824354,1777992362.849863,1777992362.849863,24065
430,26325.835387,1777992362.860985,1777992362.860985,24066
431,26325.846523,1777992362.872108,1777992362.872108,24067
432,26325.857649,1777992362.883230,1777992362.883230,24068
433,26325.868786,1777992362.894352,1777992362.894352,24069
434,26325.879903,1777992362.905475,1777992362.905475,24070
435,26325.891169,1777992362.916596,1777992362.916596,24071
436,26325.902336,1777992362.927718,1777992362.927718,24072
437,26325.913293,1777992362.938841,1777992362.938841,24073
438,26325.924483,1777992362.949963,1777992362.949963,24074
439,26325.935558,1777992362.961084,1777992362.961084,24075
440,26325.946699,1777992362.972206,1777992362.972206,24076
441,26325.957865,1777992362.983329,1777992362.983329,24077
442,26325.968948,1777992362.994451,1777992362.994451,24078
443,26325.980092,1777992363.005573,1777992363.005573,24079
444,26325.991262,1777992363.016695,1777992363.016695,24080
445,26326.002382,1777992363.027817,1777992363.027817,24081
446,26326.013454,1777992363.038939,1777992363.038939,24082
447,26326.024753,1777992363.050061,1777992363.050061,24083
448,26326.035697,1777992363.061183,1777992363.061183,24084
449,26326.046843,1777992363.072304,1777992363.072304,24085
450,26326.058180,1777992363.083427,1777992363.083427,24086
451,26326.069109,1777992363.094549,1777992363.094549,24087
452,26326.080213,1777992363.105670,1777992363.105670,24088
453,26326.091439,1777992363.116793,1777992363.116793,24089
454,26326.102499,1777992363.127914,1777992363.127914,24090
455,26326.113594,1777992363.139036,1777992363.139036,24091
456,26326.124879,1777992363.150158,1777992363.150158,24092
457,26326.135844,1777992363.161280,1777992363.161280,24093
458,26326.146989,1777992363.172401,1777992363.172401,24094
459,26326.158429,1777992363.183524,1777992363.183524,24095
460,26326.169256,1777992363.194645,1777992363.194645,24096
461,26326.180382,1777992363.205767,1777992363.205767,24097
462,26326.191609,1777992363.216889,1777992363.216889,24098
463,26326.202606,1777992363.228010,1777992363.228010,24099
464,26326.213740,1777992363.239132,1777992363.239132,24100
465,26326.225078,1777992363.250254,1777992363.250254,24101
466,26326.235991,1777992363.261376,1777992363.261376,24102
467,26326.247173,1777992363.272497,1777992363.272497,24103
468,26326.258453,1777992363.283619,1777992363.283619,24104
469,26326.269391,1777992363.294741,1777992363.294741,24105
470,26326.280574,1777992363.305862,1777992363.305862,24106
471,26326.291701,1777992363.316984,1777992363.316984,24107
472,26326.302765,1777992363.328106,1777992363.328106,24108
473,26326.313908,1777992363.339227,1777992363.339227,24109
474,26326.325212,1777992363.350349,1777992363.350349,24110
475,26326.336152,1777992363.361470,1777992363.361470,24111
476,26326.347296,1777992363.372592,1777992363.372592,24112
477,26326.358492,1777992363.383714,1777992363.383714,24113
478,26326.369544,1777992363.394835,1777992363.394835,24114
479,26326.380753,1777992363.405956,1777992363.405956,24115
480,26326.391784,1777992363.417077,1777992363.417077,24116
481,26326.402925,1777992363.428200,1777992363.428200,24117
482,26326.414054,1777992363.439321,1777992363.439321,24118
483,26326.425278,1777992363.450442,1777992363.450442,24119
484,26326.436295,1777992363.461564,1777992363.461564,24120
485,26326.447437,1777992363.472685,1777992363.472685,24121
486,26326.458713,1777992363.483806,1777992363.483806,24122
487,26326.469702,1777992363.494928,1777992363.494928,24123
488,26326.480877,1777992363.506049,1777992363.506049,24124
489,26326.491970,1777992363.517170,1777992363.517170,24125
490,26326.503094,1777992363.528292,1777992363.528292,24126
491,26326.514322,1777992363.539414,1777992363.539414,24127
492,26326.525358,1777992363.550534,1777992363.550534,24128
493,26326.536533,1777992363.561656,1777992363.561656,24129
494,26326.547748,1777992363.572777,1777992363.572777,24130
495,26326.558814,1777992363.583899,1777992363.583899,24131
496,26326.569839,1777992363.595020,1777992363.595020,24132
497,26326.581103,1777992363.606141,1777992363.606141,24133
498,26326.592057,1777992363.617262,1777992363.617262,24134
499,26326.603215,1777992363.628384,1777992363.628384,24135
500,26326.614506,1777992363.639506,1777992363.639506,24136
501,26326.625472,1777992363.650628,1777992363.650628,24137
502,26326.636607,1777992363.661752,1777992363.661752,24138
503,26326.647887,1777992363.672873,1777992363.672873,24139
504,26326.658858,1777992363.683996,1777992363.683996,24140
505,26326.669988,1777992363.695119,1777992363.695119,24141
506,26326.681239,1777992363.706241,1777992363.706241,24142
507,26326.692240,1777992363.717363,1777992363.717363,24143
508,26326.703354,1777992363.728486,1777992363.728486,24144
509,26326.714716,1777992363.739608,1777992363.739608,24145
510,26326.725616,1777992363.750730,1777992363.750730,24146
511,26326.736743,1777992363.761853,1777992363.761853,24147
512,26326.747994,1777992363.772974,1777992363.772974,24148
513,26326.758974,1777992363.784097,1777992363.784097,24149
514,26326.770140,1777992363.795220,1777992363.795220,24150
